,3000_1m,4000_1m,5000_1m,6000_1m,3000_3m,4000_3m,5000_3m,6000_3m,3000_6m,4000_6m,5000_6m,6000_6m,3000_12m,4000_12m,5000_12m,6000_12m
27,0,2,2,2,2,2,2,2,3,3,4,4,6,4,5,6
28,0,2,2,2,2,2,2,2,2,2,3,2,5,5,5,5
29,0,0,0,2,1,2,2,2,2,4,3,2,5,6,6,6
30,0,0,0,0,0,0,0,0,1,1,2,2,5,4,5,4
31,0,0,0,0,0,0,0,0,0,2,2,2,4,5,5,6
32,0,0,0,0,0,0,0,0,2,2,2,2,6,5,5,5
33,0,0,0,0,0,0,0,0,1,2,2,2,5,5,5,6
34,0,0,0,0,0,0,0,0,2,2,3,2,5,6,6,5
35,0,0,0,0,0,0,0,0,2,2,2,2,6,6,6,6
36,0,0,1,0,0,0,2,1,2,2,4,4,5,6,6,6
37,0,0,0,0,0,0,1,1,2,2,3,3,6,6,6,6
38,0,0,0,0,0,0,0,1,2,3,2,4,5,6,6,6
39,0,0,0,0,1,0,1,0,3,2,3,4,6,6,6,6
40,0,0,0,0,1,0,0,0,2,2,4,3,6,6,6,6
41,0,0,0,0,0,0,0,0,2,2,2,3,5,6,6,6
42,0,0,0,0,1,0,1,0,2,2,4,2,6,6,6,6
43,0,0,0,0,0,0,0,1,2,2,2,3,5,6,6,6
44,0,0,0,0,0,0,0,1,2,2,3,2,6,6,6,6
45,0,0,0,0,0,0,0,0,2,2,2,3,5,6,6,6
46,0,0,0,0,0,0,0,0,2,2,3,4,6,6,6,6
47,0,0,0,0,0,0,0,1,2,3,3,4,6,6,6,6
48,0,0,0,0,0,0,0,0,2,2,3,3,5,6,6,6
49,1,0,0,0,2,1,0,1,2,2,2,4,4,6,6,6
50,0,0,0,0,1,0,0,1,2,3,4,3,4,6,6,6
51,0,0,0,0,0,0,0,0,2,2,3,4,4,6,6,6
52,0,0,0,0,1,0,0,0,2,3,2,3,4,6,6,6
53,0,0,0,0,0,0,0,0,2,3,3,3,4,6,6,6
54,0,0,0,0,2,0,1,1,2,2,4,4,4,6,6,6
55,0,0,0,0,1,0,0,0,2,2,4,3,4,6,6,6
56,0,0,0,0,0,0,0,1,2,2,2,4,4,5,6,6
57,0,0,0,0,0,0,0,0,2,3,4,4,4,6,6,6
58,0,0,0,0,0,0,0,1,2,3,4,4,4,6,6,6
59,0,0,0,0,0,0,0,1,2,2,3,4,6,6,6,6
60,0,0,0,0,0,0,1,1,2,3,3,4,6,6,6,6
61,0,0,0,0,0,0,0,0,2,2,3,4,6,6,6,6
62,0,0,0,0,1,0,0,0,2,2,4,3,5,6,6,6
63,0,0,0,0,0,0,0,0,2,2,4,3,4,5,6,6
64,0,0,0,0,1,0,0,1,2,3,3,3,4,6,6,6
65,0,0,0,0,0,0,0,0,2,2,3,4,6,6,6,6
66,0,0,0,0,0,0,0,0,2,3,3,4,5,6,6,6
67,0,0,0,0,0,0,0,0,2,4,4,4,6,6,6,6
68,1,0,0,0,0,0,0,0,2,4,3,4,4,6,6,6
69,0,0,0,0,0,0,1,1,3,3,3,4,4,6,6,6
70,0,0,0,0,1,0,0,0,2,2,2,4,5,6,6,6
71,0,0,0,0,0,0,0,0,2,3,4,2,5,6,6,6
72,2,0,0,0,1,0,1,2,2,3,4,4,4,6,5,6
73,0,0,0,0,1,0,0,2,2,2,4,4,5,6,6,6
74,0,0,0,0,2,0,0,0,2,3,2,4,5,6,6,6
75,0,0,0,0,0,0,1,0,2,2,3,4,6,6,6,6
76,0,0,0,0,0,0,0,1,2,3,3,4,6,6,6,6
77,0,0,0,0,0,0,0,0,3,3,4,4,6,6,6,6
78,0,0,0,0,0,1,0,1,2,3,4,4,6,6,6,6
79,0,0,0,0,0,0,1,1,2,3,4,4,6,6,6,6
80,0,0,0,0,0,0,0,2,2,2,4,4,6,6,6,6
81,0,0,0,0,0,0,1,2,2,4,4,4,6,6,6,6
82,0,0,0,0,0,0,0,0,2,4,4,4,6,6,6,6
83,0,0,0,0,0,1,0,0,2,3,4,4,6,6,6,6
84,1,0,0,0,2,0,1,2,2,4,4,4,4,6,6,6
85,1,0,0,0,2,0,1,1,2,4,3,4,5,6,6,6
86,0,0,0,0,2,0,1,1,2,4,4,4,6,6,6,6
87,0,0,0,0,0,1,0,1,2,4,3,4,6,6,6,6
88,0,0,0,0,0,0,0,1,2,3,4,4,6,6,6,6
89,0,0,0,0,0,0,0,2,4,4,3,4,6,6,6,6
90,0,0,0,0,0,1,0,1,3,3,4,4,6,6,6,6
91,0,0,0,0,0,0,0,1,2,4,4,4,5,6,6,6
92,0,0,0,0,0,0,1,2,2,4,4,4,6,6,6,6
93,0,0,0,0,0,0,1,0,2,4,4,4,6,6,6,6
94,0,0,0,0,0,0,1,0,3,4,4,4,6,6,6,6
95,0,0,0,0,0,0,1,0,2,4,4,4,6,6,6,6
96,0,0,0,0,0,0,0,0,2,3,4,4,6,6,6,6
97,0,0,0,0,1,1,1,0,2,2,2,4,4,6,6,6
98,0,0,0,0,0,0,0,0,2,4,4,4,4,6,6,6
99,1,0,0,0,2,0,1,0,3,2,4,3,5,6,6,6
100,0,0,0,0,0,0,0,0,2,4,4,4,5,6,6,6
101,0,0,0,0,0,0,0,0,2,4,4,4,5,6,6,6
102,1,0,0,0,2,0,0,0,3,3,3,4,5,6,6,6
103,0,0,0,0,0,0,0,0,2,3,4,4,6,6,6,6
104,0,0,0,0,0,0,0,1,2,4,4,4,6,6,6,6
105,0,0,0,0,0,0,0,0,3,2,4,4,6,6,6,6
106,0,0,0,0,2,0,0,1,3,4,4,4,5,6,6,6
107,0,0,0,0,2,0,0,1,3,4,4,4,4,6,6,6
108,1,0,0,0,2,0,1,1,3,4,4,4,5,6,6,6
109,1,0,0,0,2,0,0,0,3,3,4,4,5,6,6,6
110,0,0,0,0,2,0,0,1,3,4,4,4,5,5,6,6
111,0,0,0,0,1,0,1,0,3,4,4,4,6,6,6,6
112,0,0,0,0,1,0,0,1,2,4,4,4,5,5,6,6
113,1,0,0,0,1,0,1,0,3,4,4,4,5,6,6,6
114,1,0,0,0,2,2,2,2,3,4,4,4,4,6,6,6
115,1,0,0,0,2,1,1,2,3,4,4,4,5,6,6,6
116,1,0,0,0,2,1,1,2,3,4,4,4,5,6,6,6
117,0,0,0,0,2,1,2,1,3,4,4,4,5,6,6,6
118,0,0,0,0,1,0,2,1,4,4,4,4,6,6,6,6
119,0,0,0,0,1,0,1,2,2,4,4,4,6,6,6,6
120,0,0,0,0,1,1,2,2,3,4,4,4,6,5,6,6
121,1,0,0,0,2,2,1,1,3,3,4,4,5,6,6,6
122,1,0,0,0,2,1,2,1,3,4,4,4,5,6,6,6
123,1,0,0,0,2,2,1,1,3,4,4,4,5,6,6,6
124,0,0,0,0,1,1,0,2,4,4,4,5,6,6,6,6
125,0,0,0,0,0,0,1,1,3,4,4,4,6,6,6,6
126,0,0,0,0,2,2,2,2,4,4,4,4,6,6,6,6
127,0,0,0,1,1,1,2,2,3,4,4,4,6,6,6,6
128,1,0,0,0,2,2,3,2,3,4,4,4,5,6,6,6
129,1,0,0,0,2,0,1,2,3,4,4,4,4,6,6,6
130,1,0,0,0,2,0,2,2,3,4,4,4,5,6,6,6
131,1,0,0,0,2,2,2,2,3,4,4,4,5,6,6,6
132,2,0,2,2,2,2,2,2,3,3,4,4,4,5,6,6
133,1,0,0,0,2,1,2,2,4,4,4,4,5,6,6,6
134,1,0,0,0,2,2,2,2,3,4,4,4,5,6,6,6
135,1,0,0,0,2,2,2,2,3,4,4,4,5,6,6,6
136,1,0,0,0,2,2,2,2,3,4,4,4,6,6,6,6
137,0,0,0,0,2,2,2,2,3,4,4,4,6,6,6,6
138,0,1,2,2,2,2,2,2,4,4,4,4,6,6,6,6
139,0,0,0,0,2,2,2,2,3,4,4,4,6,6,6,6
140,2,0,0,0,2,2,2,3,3,4,4,4,5,6,6,6
141,1,0,0,0,2,2,2,2,3,4,4,4,5,6,6,6
142,1,0,0,0,2,2,2,2,3,4,4,4,6,6,6,6
143,1,0,0,0,2,2,2,2,3,4,4,4,5,6,6,6
144,2,1,2,2,2,2,2,2,3,4,4,4,5,6,6,6
145,1,0,1,2,2,2,2,2,3,4,4,4,6,5,6,6
146,1,0,0,1,2,2,2,2,4,4,4,4,6,6,6,6
147,1,0,1,1,2,2,2,3,2,4,4,4,5,6,6,6
148,2,0,0,0,2,2,2,2,3,4,4,4,6,6,6,6
149,1,0,0,0,2,2,2,3,3,4,4,4,5,6,6,6
150,2,2,2,2,2,2,2,3,4,3,4,4,4,5,6,6
151,2,1,2,2,2,2,2,2,3,4,4,4,6,6,6,6
152,2,0,2,2,2,2,2,2,3,4,4,4,6,6,6,6
153,2,0,0,1,2,2,2,2,3,4,4,4,6,5,6,6
154,1,0,0,2,2,2,2,2,3,4,4,4,6,6,6,6
155,1,0,0,0,2,2,2,2,3,4,4,4,4,6,6,6
156,2,2,2,2,2,2,2,3,3,4,4,4,4,6,6,6
157,2,2,2,2,2,2,2,2,4,3,4,4,4,5,6,6
158,2,0,1,2,2,2,2,3,3,3,4,4,5,6,6,6
159,1,1,0,2,2,2,2,3,4,4,4,4,6,6,6,6
160,1,1,0,1,2,2,2,2,4,3,4,4,5,5,6,6
161,0,0,0,1,2,2,2,3,3,4,4,4,6,6,6,6
162,1,2,2,2,2,2,2,3,4,3,4,4,6,6,6,6
163,0,2,2,2,2,3,2,3,4,4,4,4,6,6,6,6
164,0,2,2,2,2,2,2,3,4,4,4,4,6,6,6,6
165,1,2,2,2,2,3,2,3,4,4,4,4,6,6,6,6
166,0,1,1,0,2,2,2,2,4,4,4,4,6,6,6,6
167,0,0,1,2,2,2,2,2,4,4,4,4,6,6,6,6
168,2,2,2,2,2,2,2,2,4,3,4,4,6,5,6,6
169,2,2,2,2,2,2,2,2,3,4,4,4,6,6,6,6
170,0,2,2,2,2,2,2,2,4,3,4,4,5,6,6,6
171,1,2,2,2,2,2,2,2,4,4,4,4,6,6,6,6
172,0,0,0,2,2,2,2,2,4,4,4,4,6,6,6,6
173,0,0,1,2,2,2,2,2,3,4,4,4,6,6,6,6
174,2,2,2,2,2,2,3,2,4,3,4,4,6,5,6,6
175,2,2,2,2,2,2,2,2,3,4,4,4,6,6,6,6
176,0,2,2,2,2,2,2,3,3,4,4,4,6,6,6,6
177,0,2,1,2,2,2,2,3,4,4,4,4,6,6,6,6
178,0,0,2,2,2,2,3,3,4,4,5,4,6,6,6,6
179,0,1,0,2,2,3,2,2,4,4,4,4,6,6,6,6
180,2,2,2,2,2,3,3,2,3,3,4,4,6,6,6,6
181,2,2,2,2,2,2,2,2,4,3,4,4,5,6,6,6
182,2,2,1,2,2,2,2,3,3,4,4,3,6,5,6,6
183,2,1,2,2,2,2,2,2,4,4,4,4,5,5,6,6
184,0,0,1,2,2,2,2,3,3,4,4,4,6,6,6,6
185,0,0,0,2,2,2,2,2,3,4,4,4,6,5,6,6
186,2,2,2,2,2,2,3,2,4,4,4,4,5,6,6,6
187,2,2,2,2,2,2,2,2,4,4,4,4,6,6,6,6
188,0,1,2,2,2,2,3,2,4,4,4,4,6,5,6,6
189,1,2,2,2,2,2,2,3,3,3,4,4,6,6,6,6
190,1,2,2,2,2,2,3,2,4,4,4,4,6,6,6,6
191,1,0,2,1,2,2,2,3,4,4,4,4,6,6,6,6
192,2,2,2,2,3,2,3,3,3,3,4,4,6,5,6,6
193,2,2,2,2,2,2,2,2,4,3,4,4,6,6,6,6
194,2,2,2,2,2,2,3,3,4,3,4,4,6,5,6,6
195,2,0,2,2,2,2,3,3,4,4,4,4,5,6,6,6
196,1,1,2,2,2,2,2,2,4,4,4,4,6,6,6,6
197,0,2,2,2,2,2,2,3,4,4,4,4,6,6,6,6
198,2,2,2,2,2,2,3,3,4,4,4,4,6,6,6,6
199,2,2,2,2,2,2,2,2,4,4,4,4,6,6,6,6
200,2,2,2,2,3,2,2,3,4,4,4,4,6,6,6,6
201,2,2,2,2,2,2,2,3,4,4,4,4,5,6,6,6
202,0,2,2,2,2,3,2,2,4,3,4,4,6,6,6,6
203,1,0,2,2,2,3,2,3,3,4,4,4,6,6,6,6
204,2,2,2,2,2,2,2,2,4,4,4,4,6,6,6,6
205,2,2,2,2,2,3,3,3,4,4,5,4,6,6,6,6
206,1,2,2,2,2,2,2,2,4,4,5,5,6,6,6,6
207,2,2,2,2,2,2,2,3,4,4,4,4,5,6,6,6
208,1,1,2,1,2,2,3,3,4,4,5,5,6,6,6,6
209,2,2,2,2,2,2,3,3,4,4,4,5,6,6,6,6
210,2,2,2,3,4,2,4,3,4,4,4,4,5,6,6,6
211,2,1,2,2,2,3,2,4,2,4,3,4,4,6,6,6
212,1,2,1,2,3,2,2,4,4,4,4,4,6,6,6,6
213,0,0,0,2,2,2,4,4,3,4,4,4,6,6,6,6
214,1,0,1,2,2,3,2,4,4,4,4,4,6,6,6,6
215,0,0,1,2,2,3,4,3,3,4,4,5,6,6,6,6
216,1,2,2,2,2,3,2,2,4,4,5,4,6,6,6,6
217,0,1,2,2,2,2,3,3,3,4,4,5,6,6,6,6
218,1,1,2,2,2,3,2,4,4,4,4,4,6,6,6,6
219,0,1,1,2,1,2,4,2,2,4,4,4,6,6,6,6
220,0,1,2,2,2,2,2,2,4,5,5,4,6,6,6,6
221,0,1,2,1,2,3,3,4,4,5,4,5,6,6,6,6
222,2,2,2,2,2,2,2,3,4,4,5,4,6,6,6,6
223,2,1,2,2,3,2,2,4,4,4,4,5,6,6,6,6
224,0,1,2,2,2,2,2,2,4,4,4,4,6,6,6,6
225,2,0,1,2,2,2,3,3,4,4,4,5,6,6,6,6
226,0,0,2,2,2,2,2,4,4,4,5,6,6,6,6,6
227,0,1,0,1,2,4,2,4,3,4,4,5,6,6,6,6
228,1,2,2,2,2,2,4,3,4,4,4,4,6,6,6,6
229,1,1,0,2,2,2,2,2,2,4,3,4,6,6,6,6
230,1,0,2,2,3,2,3,4,4,4,4,4,6,6,6,6
231,0,0,0,2,1,2,2,3,2,4,4,4,6,6,6,6
232,1,0,1,0,4,3,4,2,4,4,4,4,6,6,6,6
233,0,0,0,1,2,2,2,3,3,4,4,4,6,6,6,6
234,2,2,2,2,3,3,4,4,4,4,5,4,6,6,6,6
235,0,1,2,2,2,3,2,3,4,4,4,4,5,6,6,6
236,1,1,2,2,4,2,4,4,4,4,5,5,6,6,6,6
237,0,0,0,1,2,2,3,3,4,4,4,5,5,6,6,6
238,1,0,1,1,3,4,4,3,4,4,5,4,6,6,6,6
239,0,0,0,0,2,2,2,3,4,4,5,4,6,6,6,6
240,2,2,2,2,4,3,4,4,5,4,5,5,6,6,6,6
241,0,1,1,2,2,3,3,2,4,4,5,5,6,6,6,6
242,1,0,1,2,3,3,4,4,4,4,4,5,6,6,6,6
243,0,0,1,2,2,3,3,3,4,4,5,5,6,6,6,6
244,1,0,1,0,2,3,4,4,5,5,5,6,6,6,6,6
245,0,0,0,1,2,3,2,3,4,4,4,5,6,6,6,6
246,2,2,2,2,3,4,4,4,4,4,5,5,6,6,6,6
247,0,2,2,2,3,3,2,4,4,4,4,5,6,6,6,6
248,2,0,2,2,4,2,4,3,4,4,6,4,6,6,6,6
249,0,2,0,2,2,3,3,4,4,4,5,5,6,6,6,6
250,0,1,2,2,4,3,4,4,4,4,6,6,6,6,6,6
251,0,0,0,1,2,4,3,4,4,4,5,6,6,6,6,6
252,1,2,2,2,3,2,3,3,5,4,5,5,6,6,6,6
253,1,2,0,2,2,3,3,2,3,4,4,4,6,6,6,6
254,0,1,1,2,3,3,3,4,4,4,5,5,6,6,6,6
255,0,1,0,1,2,2,3,3,4,4,5,5,6,6,6,6
256,1,0,1,1,2,2,4,3,4,4,5,4,6,6,6,6
257,0,0,1,2,3,3,4,3,4,5,5,5,6,6,6,6
258,2,2,2,2,3,3,2,4,4,4,5,5,6,6,6,6
259,0,2,1,2,2,2,4,3,4,4,5,5,6,6,6,6
260,1,1,1,2,2,3,4,4,5,4,6,5,6,6,6,6
261,0,0,1,2,2,2,4,2,3,4,4,4,6,6,6,6
262,2,1,1,1,2,4,2,3,4,5,6,4,6,6,6,6
263,2,2,1,0,3,2,4,4,3,6,5,5,5,6,6,6
264,2,2,2,2,2,4,2,3,4,5,4,4,6,6,6,6
265,2,2,2,2,3,4,4,4,4,5,5,5,5,6,6,6
266,2,2,2,2,3,3,4,3,4,4,6,5,5,6,6,6
267,2,2,2,0,3,4,3,3,4,5,6,5,6,6,6,6
268,0,1,1,1,2,4,4,4,5,4,5,5,6,6,6,6
269,1,1,1,1,3,3,4,3,5,5,4,5,6,6,6,6
270,2,2,2,2,3,3,2,3,5,4,4,5,6,6,6,6
271,0,2,2,2,2,2,4,4,4,4,4,5,6,6,6,6
272,1,1,0,2,3,3,3,4,6,5,5,5,6,6,6,6
273,1,1,1,2,3,3,4,4,5,5,5,5,6,6,6,6
274,0,1,1,0,2,4,2,4,5,5,5,6,6,6,6,6
275,2,0,1,1,4,2,4,4,4,5,5,5,6,6,6,6
276,2,2,2,2,2,4,3,3,4,5,5,5,6,6,6,6
277,2,2,2,2,2,3,4,4,4,4,5,5,5,6,6,6
278,0,1,1,2,2,2,3,4,5,4,5,5,6,6,6,6
279,1,0,1,2,3,4,3,4,4,5,6,6,6,6,6,6
280,1,1,0,2,2,2,3,4,6,5,6,6,6,6,6,6
281,0,0,0,1,2,4,4,4,4,5,6,5,6,6,6,6
282,2,2,2,2,2,2,4,3,5,5,5,5,6,6,6,6
283,2,2,2,2,4,4,3,4,4,4,4,6,6,6,6,6
284,0,0,0,2,2,3,2,3,5,4,5,5,6,6,6,6
285,0,0,0,1,3,3,4,4,4,5,6,6,6,6,6,6
286,0,0,0,1,2,3,4,2,5,5,6,5,6,6,6,6
287,0,1,1,0,4,4,4,4,4,6,5,6,6,6,6,6
288,1,2,2,2,2,2,2,2,5,5,6,5,6,6,6,6
289,1,2,2,2,3,3,3,3,4,5,5,5,6,6,6,6
290,0,0,0,2,3,2,4,3,5,5,5,5,6,6,6,6
291,1,1,2,2,2,3,4,4,4,5,6,6,6,6,6,6
292,0,0,0,1,3,3,3,4,5,5,6,6,6,6,6,6
293,0,1,0,1,2,3,3,4,5,6,6,6,6,6,6,6
294,2,1,2,2,2,2,3,2,5,5,5,6,6,6,6,6
295,0,0,2,2,3,3,2,4,5,4,6,5,6,6,6,6
296,1,0,0,2,2,2,4,2,5,5,5,6,6,6,6,6
297,0,2,2,1,2,4,4,4,4,5,5,6,6,6,6,6
298,0,0,0,0,2,2,3,4,5,5,6,5,6,6,6,6
299,0,0,0,1,2,3,4,4,5,5,6,5,6,6,6,6
300,1,2,2,2,2,2,4,2,5,4,5,4,6,6,6,6
301,2,2,1,2,2,3,4,4,4,5,5,5,5,6,6,6
302,1,1,0,1,2,2,3,3,4,5,5,5,6,6,6,6
303,2,0,0,0,2,4,2,4,4,5,6,5,6,6,6,6
304,1,1,0,1,2,2,3,3,4,5,5,6,5,6,6,6
305,1,0,0,1,2,2,4,3,4,5,5,6,6,6,6,6
306,2,1,2,2,2,3,3,3,4,5,5,5,6,6,6,6
307,2,1,1,2,2,2,2,2,4,5,6,5,5,6,6,6
308,0,0,0,2,3,3,3,4,6,5,5,5,6,6,6,6
309,0,0,0,0,3,2,2,2,5,5,6,5,6,6,6,6
310,0,0,0,0,3,3,4,3,5,5,6,5,6,6,6,6
311,1,0,0,0,2,2,3,3,4,6,5,5,6,6,6,6
312,2,1,0,2,2,2,3,3,4,4,5,5,6,6,6,6
313,1,1,1,2,2,2,3,2,4,4,5,4,6,6,6,6
314,0,0,0,2,3,3,3,3,5,5,5,5,6,6,6,6
315,0,0,0,0,3,3,3,4,5,5,5,5,6,6,6,6
316,0,0,0,0,3,3,3,4,5,5,5,5,6,6,6,6
317,0,0,0,0,3,3,4,3,5,5,5,5,6,6,6,6
318,0,0,2,2,3,3,3,3,4,5,5,5,6,6,6,6
319,0,0,0,1,2,2,3,3,5,5,5,5,6,6,6,6
320,0,0,0,1,3,3,3,4,4,5,5,5,6,6,6,6
321,1,0,0,1,2,2,3,3,4,5,5,5,6,6,6,6
322,1,0,0,0,2,3,4,4,4,5,5,5,6,6,6,6
323,1,0,0,0,2,2,4,3,4,5,5,5,6,6,6,6
324,0,1,0,1,2,2,3,3,4,4,5,5,6,6,6,6
325,0,1,0,0,2,2,3,4,5,5,5,5,6,6,6,6
326,0,0,1,2,2,3,3,4,4,5,6,5,6,6,6,6
327,1,0,0,0,2,3,4,3,4,5,5,5,6,6,6,6
328,1,0,0,0,2,3,3,3,4,5,5,5,6,6,6,6
329,1,0,0,0,2,3,4,3,4,5,6,6,5,6,6,6
330,0,2,1,2,3,3,3,3,4,5,5,5,6,6,6,6
331,0,0,0,0,3,3,3,3,5,5,5,6,6,6,6,6
332,0,1,2,0,3,3,3,3,5,5,5,5,6,6,6,6
333,0,0,0,0,3,3,3,3,5,5,5,6,6,6,6,6
334,1,0,0,0,2,3,3,3,3,5,5,5,6,6,6,6
335,1,0,0,0,2,3,3,3,4,5,5,5,6,6,6,6
336,1,2,0,0,2,3,3,3,3,5,5,5,5,6,6,6
337,0,0,0,0,2,3,3,3,4,5,4,5,6,6,6,6
338,0,0,0,0,2,3,3,3,4,5,5,5,6,6,6,6
339,0,0,0,0,3,3,3,4,4,5,5,6,6,6,6,6
340,0,0,0,0,3,2,3,4,4,5,6,5,6,6,6,6
341,0,0,0,0,3,2,3,4,5,5,5,5,6,6,6,6
342,0,1,0,1,2,2,3,3,4,5,5,5,6,6,6,6
343,0,0,1,0,2,2,3,3,4,5,5,5,6,6,6,6
344,0,0,0,0,3,3,3,3,5,5,5,5,6,6,6,6
345,0,0,0,0,2,3,3,3,5,5,5,5,6,6,6,6
346,0,0,0,0,2,3,3,3,4,5,5,6,6,6,6,6
347,0,0,0,0,3,2,3,3,5,5,5,5,6,6,6,6
348,0,0,0,1,2,3,3,3,4,5,5,5,6,6,6,6
349,0,0,0,0,2,3,2,3,5,5,5,5,6,6,6,6
350,0,0,0,0,2,3,3,3,4,5,5,5,6,6,6,6
351,0,0,0,0,2,3,3,3,5,5,5,5,6,6,6,6
352,0,0,0,0,2,3,3,4,5,5,5,6,6,6,6,6
353,0,0,0,0,2,3,4,4,5,5,5,5,6,6,6,6
354,0,0,0,0,3,3,3,3,5,5,5,5,6,6,6,6
355,0,0,0,0,4,3,3,3,5,5,5,5,6,6,6,6
356,0,0,0,0,2,3,3,3,5,5,6,5,6,6,6,6
357,0,0,0,0,2,3,3,4,5,5,5,5,6,6,6,6
358,0,0,0,0,2,3,3,3,5,5,5,5,6,6,6,6
359,0,0,0,0,3,3,3,3,5,5,5,5,6,6,6,6
360,0,0,0,0,3,2,3,3,4,5,5,5,6,6,6,6
361,1,0,0,1,2,3,3,4,4,5,5,5,6,6,6,6
362,1,0,0,0,2,3,3,4,4,5,5,5,6,6,6,6
363,1,0,0,0,2,3,4,3,4,5,6,5,6,6,6,6
364,0,0,0,0,2,3,3,3,4,5,5,6,6,6,6,6
365,0,0,0,0,4,2,3,3,5,5,5,5,6,6,6,6
366,0,2,0,2,2,2,3,3,4,5,5,5,6,6,6,6
367,2,0,1,1,2,3,3,2,4,5,6,6,6,6,6,6
368,2,1,0,0,2,2,3,2,4,5,6,6,6,6,6,6
369,2,0,1,2,2,2,4,3,4,5,5,6,6,6,6,6
370,2,0,0,0,2,2,2,4,4,5,6,6,5,6,6,6
371,1,0,0,0,2,2,4,3,5,5,6,6,6,6,6,6
372,0,1,0,2,2,3,2,3,4,5,5,5,6,6,6,6
373,1,1,2,2,3,3,4,2,4,5,5,5,6,6,6,6
374,0,1,0,0,3,2,3,4,5,5,5,5,6,6,6,6
375,1,0,1,1,2,2,4,4,4,6,6,6,6,6,6,6
376,0,0,0,0,2,2,3,3,5,5,6,6,6,6,6,6
377,1,0,0,1,2,3,4,4,5,6,5,5,6,6,6,6
378,0,0,2,2,2,2,3,2,5,5,6,6,6,6,6,6
379,0,2,1,1,2,2,2,3,4,5,5,5,6,6,6,6
380,0,0,0,1,2,3,3,2,5,5,6,6,6,6,6,6
381,1,0,0,0,2,2,2,3,5,6,5,5,6,6,6,6
382,0,0,0,0,2,2,2,3,5,5,5,6,6,6,6,6
383,0,0,0,0,2,2,4,3,6,5,6,6,6,6,6,6
384,0,1,1,0,2,2,3,2,4,5,5,6,6,6,6,6
385,0,1,2,2,2,3,4,3,5,5,5,6,6,6,6,6
386,0,0,2,0,2,3,4,2,6,5,6,5,6,6,6,6
387,0,0,0,1,2,3,2,4,5,5,6,6,6,6,6,6
388,0,0,0,0,2,3,4,2,5,5,6,6,6,6,6,6
389,0,0,0,0,2,2,4,4,6,5,6,6,6,6,6,6
390,1,0,2,2,3,2,3,3,4,5,5,6,6,6,6,6
391,1,1,1,2,2,2,3,3,5,5,5,5,6,6,6,6
392,0,0,0,1,2,2,3,3,5,5,6,6,6,6,6,6
393,0,0,0,1,2,3,4,4,5,5,5,6,6,6,6,6
394,1,0,0,1,2,2,4,4,4,5,6,6,6,6,6,6
395,2,0,0,0,3,3,3,4,4,6,6,5,6,6,6,6
396,2,0,1,2,2,2,2,2,4,5,5,5,6,6,6,6
397,2,1,1,1,2,4,2,4,4,5,5,6,6,6,6,6
398,0,0,0,0,2,2,3,4,4,5,6,6,6,6,6,6
399,0,1,0,2,2,4,2,4,5,5,5,6,6,6,6,6
400,0,0,0,1,3,3,4,2,4,5,6,6,6,6,6,6
401,0,0,0,0,2,3,3,4,5,5,6,6,6,6,6,6
402,0,0,2,2,2,2,3,3,4,5,6,5,6,6,6,6
403,0,1,1,2,2,2,3,3,5,5,6,5,6,6,6,6
404,1,1,0,1,3,2,3,3,4,5,6,6,6,6,6,6
405,1,0,0,1,2,2,2,3,4,5,5,6,6,6,6,6
