,3000_1m,4000_1m,5000_1m,6000_1m,3000_3m,4000_3m,5000_3m,6000_3m,3000_6m,4000_6m,5000_6m,6000_6m,3000_12m,4000_12m,5000_12m,6000_12m
91,0,0,0,0,1,0,1,2,3,6,6,7,7,7,7,7
92,0,0,0,0,1,0,2,3,3,6,7,7,7,7,7,7
93,0,0,0,0,1,1,2,1,4,6,6,6,7,7,7,7
94,0,0,0,0,1,1,2,1,6,6,7,7,7,7,7,7
95,0,0,0,0,1,0,2,1,3,6,6,6,7,7,7,7
96,0,0,0,0,1,1,1,0,3,4,7,6,7,7,7,7
97,1,0,0,0,2,2,2,1,4,2,4,6,7,7,7,7
98,0,0,0,0,1,0,1,1,4,7,6,6,6,7,7,7
99,2,0,0,0,4,0,2,1,6,4,7,4,7,7,7,7
100,0,0,0,0,1,0,1,0,4,7,6,6,7,7,7,7
101,0,0,0,0,0,0,0,0,5,7,7,4,7,7,7,7
102,2,0,0,0,4,1,0,1,6,4,4,6,7,7,7,7
103,0,0,0,0,0,0,1,0,4,4,7,6,7,7,7,7
104,0,0,0,0,1,0,1,2,4,6,7,7,7,7,7,7
105,0,0,0,0,1,1,1,0,6,4,7,6,7,7,7,7
106,1,0,0,0,4,0,0,2,6,6,6,7,7,7,7,7
107,1,0,0,0,4,1,1,2,6,7,7,7,6,7,7,7
108,2,0,0,0,4,1,2,2,6,7,7,6,7,7,7,7
109,2,0,0,0,4,1,1,1,6,6,6,6,7,7,7,7
110,1,0,0,0,4,0,1,2,6,6,7,7,7,7,7,7
111,0,0,0,0,2,0,2,0,6,7,7,7,7,7,7,7
112,1,0,0,0,2,1,1,2,4,6,7,7,7,7,7,7
113,2,0,0,0,2,1,2,1,6,7,7,6,7,7,7,7
114,2,0,0,0,4,4,4,4,6,7,7,7,6,7,7,7
115,2,0,0,0,4,2,2,5,6,7,6,7,7,7,7,7
116,2,0,0,0,4,2,2,4,6,7,7,7,7,7,7,7
117,2,0,0,0,4,2,2,2,6,7,7,7,7,7,7,7
118,0,0,0,0,2,0,4,2,7,7,7,7,7,7,7,7
119,0,0,0,0,2,1,2,3,4,7,7,7,7,7,7,7
120,0,0,0,1,2,2,4,4,6,6,7,7,7,7,7,7
121,2,0,1,0,4,4,2,2,6,6,7,6,7,7,7,7
122,2,0,0,0,5,2,4,2,6,7,7,7,7,7,7,7
123,2,0,0,0,4,4,2,2,6,7,7,6,7,7,7,7
124,0,0,0,0,2,3,1,5,7,7,7,7,7,7,7,7
125,0,0,0,0,1,1,2,2,6,7,7,7,7,7,7,7
126,0,1,0,1,5,5,5,5,7,6,7,6,7,7,7,7
127,0,0,0,2,2,2,4,4,6,6,6,7,7,7,7,7
128,2,0,0,0,5,4,7,4,6,7,7,6,7,7,7,7
129,2,0,1,0,4,1,2,5,6,7,7,7,6,7,7,7
130,2,0,0,0,4,1,5,6,6,7,7,7,7,7,7,7
131,2,0,0,0,4,4,4,4,6,7,7,7,7,7,7,7
132,4,1,4,4,4,6,6,5,6,7,7,7,7,7,7,7
133,2,0,1,2,5,2,6,6,7,7,7,7,7,7,7,7
134,2,0,1,0,5,3,5,4,6,7,7,7,7,7,7,7
135,2,0,2,0,4,4,5,4,6,7,7,7,7,7,7,7
136,2,0,0,1,5,6,4,6,6,7,6,7,7,7,7,7
137,0,0,0,2,4,6,5,5,6,7,7,7,7,7,7,7
138,2,2,5,5,5,6,5,6,7,7,7,7,7,7,7,7
139,0,0,1,2,4,5,5,6,6,7,7,7,7,7,7,7
140,4,0,2,0,6,4,6,7,6,7,7,7,7,7,7,7
141,2,0,0,0,5,5,4,5,6,7,7,7,7,7,7,7
142,2,0,0,1,5,5,6,6,6,7,7,7,7,7,7,7
143,2,0,0,0,4,6,4,5,6,7,7,7,7,7,7,7
144,5,2,5,5,5,5,6,6,6,7,7,7,7,7,7,7
145,2,0,2,4,5,5,6,5,6,7,7,7,7,7,7,7
