,3000_1m,3000_3m,3000_6m,3000_12m,4000_1m,4000_3m,4000_6m,4000_12m,5000_1m,5000_3m,5000_6m,5000_12m,6000_1m,6000_3m,6000_6m,6000_12m
237,0,4,9,8,1,2,9,7,0,7,9,7,2,7,7,7
238,2,4,9,7,1,7,8,7,2,7,8,7,2,6,9,7
239,1,4,8,7,1,4,8,7,0,4,8,7,1,8,8,7
240,5,6,8,7,5,6,9,7,5,9,7,7,5,9,8,7
241,0,4,9,7,2,6,9,7,2,7,8,7,4,6,8,7
242,2,6,8,7,1,8,8,7,2,9,7,7,5,9,7,7
243,0,4,9,7,1,7,7,7,2,7,8,7,5,8,8,7
244,2,5,8,7,1,6,8,7,2,8,8,7,1,9,8,7
245,0,6,9,7,1,6,7,7,0,6,7,7,2,8,8,7
246,5,6,8,7,5,7,8,7,6,8,8,7,6,9,8,7
247,1,7,9,7,4,6,9,7,4,8,8,7,6,9,8,7
248,5,7,9,7,0,6,9,7,5,7,8,7,5,6,9,7
249,0,5,9,7,4,7,7,7,2,7,7,7,4,9,8,7
250,1,7,9,7,2,7,8,7,4,8,8,7,5,9,8,7
251,0,4,9,7,1,7,8,7,1,6,7,7,2,7,7,7
252,2,6,8,7,4,5,9,7,4,6,8,7,5,8,8,7
253,3,6,9,7,4,6,8,7,1,7,9,7,4,6,8,7
254,1,6,9,7,2,6,9,7,2,8,7,7,4,7,8,7
255,0,5,9,7,2,7,8,7,1,8,8,7,2,8,8,7
256,2,5,9,7,1,4,8,7,2,8,8,7,2,8,8,7
257,1,6,8,7,1,6,8,7,2,8,8,7,4,7,8,7
258,5,6,7,7,4,5,9,7,5,7,7,7,6,9,8,7
259,1,5,9,7,4,7,8,7,2,6,8,7,4,6,8,7
260,2,6,8,7,2,4,9,7,2,7,7,7,4,6,8,7
261,0,5,9,7,0,7,7,7,2,6,8,7,4,8,7,7
262,4,7,7,7,2,6,8,7,2,8,8,7,2,8,8,7
263,4,6,8,7,4,6,8,7,2,6,8,7,1,6,8,7
264,4,5,8,7,5,7,8,7,4,7,7,7,5,5,9,7
265,4,6,9,7,4,8,7,7,4,6,8,7,4,9,8,7
266,4,6,8,7,4,5,9,7,4,9,7,7,5,8,7,7
267,4,6,9,7,4,7,8,7,4,6,8,7,1,8,8,7
268,0,5,8,7,2,6,9,7,2,9,8,7,2,9,8,7
269,2,4,8,7,2,4,8,7,2,8,8,7,2,8,8,7
270,4,6,8,7,4,6,9,7,6,8,6,7,5,8,8,7
271,1,5,9,7,4,6,8,7,4,6,9,7,5,7,8,7
272,2,8,7,7,2,7,8,7,0,8,8,7,6,9,8,7
273,2,5,8,7,2,7,8,7,2,8,8,7,4,9,8,7
274,0,8,8,7,2,7,8,7,2,7,8,7,1,9,8,7
275,4,6,9,7,1,7,8,7,2,7,8,7,2,7,8,7
276,4,8,9,7,4,7,8,7,5,8,8,7,6,7,8,7
277,4,5,8,7,4,7,8,7,4,9,7,7,4,7,8,7
278,1,6,8,7,2,5,9,7,2,8,7,7,4,9,8,7
279,2,6,9,7,1,7,8,7,2,7,8,7,4,9,8,7
280,2,6,8,7,2,7,8,7,0,9,8,7,4,7,8,7
281,1,4,8,7,1,8,8,7,1,9,8,7,2,9,8,7
282,4,7,8,7,5,6,8,7,4,7,8,7,5,6,8,7
283,5,7,8,7,4,7,9,7,4,7,8,7,5,9,8,7
284,1,5,8,7,1,8,8,7,0,8,7,7,4,7,8,7
285,1,6,9,7,1,8,8,7,1,8,7,7,2,9,8,7
286,0,6,8,7,1,8,8,7,0,9,7,7,2,7,8,7
287,0,7,8,7,2,9,7,7,2,9,8,7,1,9,8,7
288,2,7,8,7,5,5,8,7,5,8,8,7,5,7,7,7
289,2,6,8,7,4,6,8,7,4,8,8,7,4,8,8,7
290,1,6,8,7,1,8,8,7,0,9,8,7,5,5,8,7
291,2,7,7,7,2,8,8,7,4,9,8,7,5,9,8,7
292,0,9,8,7,1,8,8,7,1,9,8,7,2,9,8,7
293,1,5,8,7,2,7,8,7,0,8,8,7,2,9,8,7
294,4,6,8,7,2,6,8,7,5,9,8,7,5,7,8,7
295,1,6,8,7,1,7,8,7,4,6,7,7,5,8,8,7
296,2,8,8,7,0,7,8,7,1,9,8,7,5,7,8,7
297,1,4,8,7,4,7,8,7,4,6,8,7,2,9,8,7
298,0,6,8,7,0,5,8,7,0,9,8,7,1,7,8,7
299,1,5,8,7,0,6,8,7,1,6,8,7,2,9,8,7
300,2,6,8,7,4,5,7,7,5,9,8,7,4,8,7,7
301,4,4,8,7,4,7,8,7,2,7,8,7,5,9,8,7
302,2,6,7,7,2,7,8,7,1,9,8,7,2,9,8,7
303,4,5,8,7,2,7,8,7,2,7,8,7,2,9,8,7
304,2,6,8,6,2,7,8,7,0,8,8,7,2,9,8,7
305,2,5,9,7,0,6,8,7,1,9,8,7,2,6,8,7
306,4,8,9,7,2,7,8,7,4,9,8,7,4,8,8,7
307,4,5,8,6,2,6,8,7,3,8,8,7,4,8,8,7
308,0,9,8,7,1,7,8,7,0,7,8,7,4,9,8,7
309,1,6,8,7,1,8,8,7,0,8,8,7,1,8,8,7
310,0,7,8,7,0,8,8,7,1,9,8,7,1,8,8,7
311,2,8,8,7,0,7,8,7,0,9,8,7,0,8,8,7
312,4,6,9,7,2,5,8,7,1,9,8,7,5,9,8,7
313,2,5,8,7,2,5,7,7,2,8,7,7,4,8,6,7
314,0,7,8,7,0,7,8,7,1,7,8,7,4,9,8,7
315,0,9,8,7,0,7,8,7,2,9,8,7,1,9,8,7
316,0,7,8,7,1,9,8,7,0,9,8,7,0,9,8,7
317,0,9,8,7,0,8,8,7,0,9,8,7,1,8,8,7
318,0,7,8,7,1,7,8,7,4,9,8,7,5,9,8,7
319,0,5,8,7,0,8,8,7,0,9,8,7,2,8,8,7
320,0,7,8,7,0,7,8,7,0,9,8,7,2,8,8,7
321,2,6,8,7,0,6,8,7,0,8,8,7,3,7,8,7
322,2,6,8,7,0,9,8,7,0,8,8,7,0,9,8,7
323,2,6,8,7,0,6,8,7,0,8,8,7,0,7,8,7
324,0,5,8,7,2,6,8,7,1,7,8,7,2,9,8,7
325,0,6,8,7,2,6,8,7,1,9,8,7,2,9,8,7
326,0,6,8,7,0,9,8,7,2,8,8,7,4,9,8,7
