,3000_1m,3000_3m,3000_6m,3000_12m,4000_1m,4000_3m,4000_6m,4000_12m,5000_1m,5000_3m,5000_6m,5000_12m,6000_1m,6000_3m,6000_6m,6000_12m
134,1,2,3,5,0,2,4,6,0,2,4,6,0,2,4,6
135,1,2,3,5,0,2,4,6,0,2,4,6,0,2,4,6
136,1,2,3,6,0,2,4,6,0,2,4,6,0,2,4,6
137,0,2,3,6,0,2,4,6,0,2,4,6,0,2,4,6
138,0,2,4,6,1,2,4,6,2,2,4,6,2,2,4,6
139,0,2,3,6,0,2,4,6,0,2,4,6,0,2,4,6
140,2,2,3,5,0,2,4,6,0,2,4,6,0,3,4,6
141,1,2,3,5,0,2,4,6,0,2,4,6,0,2,4,6
142,1,2,3,6,0,2,4,6,0,2,4,6,0,2,4,6
143,1,2,3,5,0,2,4,6,0,2,4,6,0,2,4,6
144,2,2,3,5,1,2,4,6,2,2,4,6,2,2,4,6
145,1,2,3,6,0,2,4,5,1,2,4,6,2,2,4,6
146,1,2,4,6,0,2,4,6,0,2,4,6,1,2,4,6
147,1,2,2,5,0,2,4,6,1,2,4,6,1,3,4,6
148,2,2,3,6,0,2,4,6,0,2,4,6,0,2,4,6
149,1,2,3,5,0,2,4,6,0,2,4,6,0,3,4,6
150,2,2,4,4,2,2,3,5,2,2,4,6,2,3,4,6
151,2,2,3,6,1,2,4,6,2,2,4,6,2,2,4,6
152,2,2,3,6,0,2,4,6,2,2,4,6,2,2,4,6
153,2,2,3,6,0,2,4,5,0,2,4,6,1,2,4,6
154,1,2,3,6,0,2,4,6,0,2,4,6,2,2,4,6
155,1,2,3,4,0,2,4,6,0,2,4,6,0,2,4,6
156,2,2,3,4,2,2,4,6,2,2,4,6,2,3,4,6
157,2,2,4,4,2,2,3,5,2,2,4,6,2,2,4,6
158,2,2,3,5,0,2,3,6,1,2,4,6,2,3,4,6
159,1,2,4,6,1,2,4,6,0,2,4,6,2,3,4,6
160,1,2,4,5,1,2,3,5,0,2,4,6,1,2,4,6
161,0,2,3,6,0,2,4,6,0,2,4,6,1,3,4,6
162,1,2,4,6,2,2,3,6,2,2,4,6,2,3,4,6
163,0,2,4,6,2,3,4,6,2,2,4,6,2,3,4,6
164,0,2,4,6,2,2,4,6,2,2,4,6,2,3,4,6
165,1,2,4,6,2,3,4,6,2,2,4,6,2,3,4,6
166,0,2,4,6,1,2,4,6,1,2,4,6,0,2,4,6
167,0,2,4,6,0,2,4,6,1,2,4,6,2,2,4,6
168,2,2,4,6,2,2,3,5,2,2,4,6,2,2,4,6
169,2,2,3,6,2,2,4,6,2,2,4,6,2,2,4,6
170,0,2,4,5,2,2,3,6,2,2,4,6,2,2,4,6
171,1,2,4,6,2,2,4,6,2,2,4,6,2,2,4,6
172,0,2,4,6,0,2,4,6,0,2,4,6,2,2,4,6
173,0,2,3,6,0,2,4,6,1,2,4,6,2,2,4,6
174,2,2,4,6,2,2,3,5,2,3,4,6,2,2,4,6
175,2,2,3,6,2,2,4,6,2,2,4,6,2,2,4,6
176,0,2,3,6,2,2,4,6,2,2,4,6,2,3,4,6
177,0,2,4,6,2,2,4,6,1,2,4,6,2,3,4,6
178,0,2,4,6,0,2,4,6,2,3,5,6,2,3,4,6
179,0,2,4,6,1,3,4,6,0,2,4,6,2,2,4,6
180,2,2,3,6,2,3,3,6,2,3,4,6,2,2,4,6
181,2,2,4,5,2,2,3,6,2,2,4,6,2,2,4,6
182,2,2,3,6,2,2,4,5,1,2,4,6,2,3,3,6
183,2,2,4,5,1,2,4,5,2,2,4,6,2,2,4,6
184,0,2,3,6,0,2,4,6,1,2,4,6,2,3,4,6
185,0,2,3,6,0,2,4,5,0,2,4,6,2,2,4,6
186,2,2,4,5,2,2,4,6,2,3,4,6,2,2,4,6
187,2,2,4,6,2,2,4,6,2,2,4,6,2,2,4,6
188,0,2,4,6,1,2,4,5,2,3,4,6,2,2,4,6
189,1,2,3,6,2,2,3,6,2,2,4,6,2,3,4,6
190,1,2,4,6,2,2,4,6,2,3,4,6,2,2,4,6
191,1,2,4,6,0,2,4,6,2,2,4,6,1,3,4,6
192,2,3,3,6,2,2,3,5,2,3,4,6,2,3,4,6
193,2,2,4,6,2,2,3,6,2,2,4,6,2,2,4,6
194,2,2,4,6,2,2,3,5,2,3,4,6,2,3,4,6
195,2,2,4,5,0,2,4,6,2,3,4,6,2,3,4,6
196,1,2,4,6,1,2,4,6,2,2,4,6,2,2,4,6
197,0,2,4,6,2,2,4,6,2,2,4,6,2,3,4,6
198,2,2,4,6,2,2,4,6,2,3,4,6,2,3,4,6
199,2,2,4,6,2,2,4,6,2,2,4,6,2,2,4,6
200,2,3,4,6,2,2,4,6,2,2,4,6,2,3,4,6
201,2,2,4,5,2,2,4,6,2,2,4,6,2,3,4,6
202,0,2,4,6,2,3,3,6,2,2,4,6,2,2,4,6
203,1,2,3,6,0,3,4,6,2,2,4,6,2,3,4,6
204,2,2,4,6,2,2,4,6,2,2,4,6,2,2,4,6
205,2,2,4,6,2,3,4,6,2,3,5,6,2,3,4,6
206,1,2,4,6,2,2,4,6,2,2,5,6,2,2,5,6
207,2,2,4,5,2,2,4,6,2,2,4,6,2,3,4,6
208,1,2,4,6,1,2,4,6,2,3,5,6,1,3,5,6
209,2,2,4,6,2,2,4,6,2,3,4,6,2,3,5,6
210,2,4,4,5,2,2,4,6,2,4,4,6,3,3,4,6
211,2,2,2,4,1,3,4,6,2,2,3,6,2,4,4,6
212,1,3,4,6,2,2,4,6,1,2,4,6,2,4,4,6
213,0,2,3,6,0,2,4,6,0,4,4,6,2,4,4,6
214,1,2,4,6,0,3,4,6,1,2,4,6,2,4,4,6
215,0,2,3,6,0,3,4,6,1,4,4,6,2,3,5,6
216,1,2,4,6,2,3,4,6,2,2,5,6,2,2,4,6
217,0,2,3,6,1,2,4,6,2,3,4,6,2,3,5,6
218,1,2,4,6,1,3,4,6,2,2,4,6,2,4,4,6
219,0,1,2,6,1,2,4,6,1,4,4,6,2,2,4,6
220,0,2,4,6,1,2,5,6,2,2,5,6,2,2,4,6
221,0,2,4,6,1,3,5,6,2,3,4,6,1,4,5,6
