,3000_1m,3000_3m,3000_6m,3000_12m,4000_1m,4000_3m,4000_6m,4000_12m,5000_1m,5000_3m,5000_6m,5000_12m,6000_1m,6000_3m,6000_6m,6000_12m
337,3,7,8,7,3,7,7,7,7,8,7,7,7,8,7,7
338,6,7,7,7,6,6,7,7,7,8,7,7,7,8,7,7
339,2,7,7,7,5,7,7,7,5,8,7,7,7,8,7,7
340,2,6,7,7,7,6,7,7,7,6,7,7,5,7,7,7
341,4,6,7,7,2,6,7,7,6,7,7,7,7,8,7,7
342,2,6,7,7,4,7,7,7,5,6,7,7,7,7,7,7
343,4,7,7,7,6,6,7,7,6,7,7,7,4,7,7,7
344,8,9,8,7,4,8,7,7,7,7,7,7,7,8,7,7
345,2,8,7,7,2,7,7,7,5,8,7,7,7,8,7,7
346,3,7,7,7,4,8,7,7,4,7,7,7,5,8,7,7
347,2,7,7,7,2,7,7,7,4,8,7,7,4,7,7,7
348,6,7,7,7,5,7,7,7,5,7,7,7,4,8,7,7
349,2,7,7,7,4,8,7,7,5,8,7,7,7,8,7,7
350,4,6,7,7,2,6,7,7,3,7,7,7,5,7,7,7
351,2,6,7,7,2,7,7,7,2,7,7,7,7,7,7,7
352,6,7,7,7,6,6,7,7,7,8,7,7,7,7,7,7
353,2,6,7,7,4,7,7,7,7,8,7,7,7,8,7,7
354,2,7,7,7,0,7,7,7,5,8,7,7,7,8,7,7
355,2,7,7,7,2,6,7,7,2,8,7,7,7,8,7,7
356,2,6,7,7,2,7,7,7,6,7,7,7,7,8,7,7
357,5,6,7,7,1,6,7,7,4,6,7,7,2,7,7,7
358,2,7,7,7,2,7,7,7,4,7,7,7,7,8,7,7
359,3,6,7,7,1,7,7,7,2,6,7,7,5,7,7,7
360,4,8,8,7,5,9,7,7,5,7,7,7,8,8,7,7
361,2,7,7,7,1,8,7,7,6,8,7,7,4,8,7,7
362,2,9,8,7,4,9,7,7,7,9,7,7,6,7,7,7
363,2,8,7,7,2,8,7,7,4,8,7,7,5,8,7,7
364,2,7,7,7,1,8,7,7,4,8,7,7,7,8,7,7
365,2,9,7,7,1,8,8,7,4,8,7,7,2,8,7,7
366,1,8,7,7,5,8,7,7,4,8,7,7,8,8,7,7
367,1,9,7,7,1,9,7,7,4,8,7,7,6,8,7,7
368,4,8,7,7,6,7,7,7,6,8,7,7,7,8,7,7
369,4,6,7,7,2,7,7,7,4,9,7,7,4,7,7,7
370,4,7,7,7,2,8,7,7,5,8,7,7,5,9,7,7
371,1,7,7,7,1,8,7,7,2,9,7,7,4,8,7,7
372,1,7,7,7,1,7,7,7,5,8,7,7,5,7,7,7
373,2,8,7,7,1,7,7,7,4,7,7,7,5,7,7,7
374,2,7,7,7,2,8,7,7,2,7,7,7,6,7,7,7
375,2,8,8,7,0,9,7,7,4,8,7,7,4,9,7,7
376,4,9,8,7,4,8,7,7,6,9,7,7,8,8,7,7
377,1,7,8,7,2,8,7,7,4,8,7,7,6,8,7,7
378,2,8,7,7,2,9,7,7,4,8,7,7,4,5,7,7
379,0,8,7,7,2,9,7,7,4,9,7,7,4,8,7,7
380,2,8,7,7,2,9,7,7,4,7,7,7,5,8,7,7
381,0,6,7,7,4,9,7,7,4,8,7,7,5,8,7,7
382,1,9,7,7,1,9,7,7,2,9,7,7,5,8,7,7
383,1,9,8,7,1,8,7,7,4,8,7,7,2,7,7,7
384,4,9,7,7,4,9,7,7,6,8,7,7,8,7,7,7
385,1,8,7,7,2,9,7,7,6,7,7,7,3,8,7,7
386,1,8,7,7,2,8,7,7,6,8,7,7,4,8,7,7
387,0,7,8,7,0,6,7,7,2,8,7,7,4,8,7,7
388,1,7,7,7,2,9,7,7,1,8,7,7,5,7,7,7
389,0,9,8,7,2,9,7,7,1,8,7,7,4,8,7,7
390,1,9,7,7,2,9,7,7,5,7,7,7,4,8,7,7
391,0,9,7,7,1,9,7,7,4,8,7,7,5,6,7,7
392,4,9,7,7,4,8,7,7,7,9,7,7,7,8,7,7
393,1,7,8,7,2,8,7,7,5,9,7,7,4,8,7,7
394,4,9,8,7,2,9,7,7,5,8,7,7,5,9,7,7
395,4,8,8,7,1,7,7,7,5,9,7,7,4,9,7,7
396,1,8,7,7,4,8,7,7,5,8,7,7,4,8,7,7
397,0,8,8,7,2,9,8,7,1,9,7,7,4,7,7,7
398,1,7,7,7,2,9,7,7,5,9,7,7,4,7,7,7
399,0,7,8,7,2,9,7,7,3,9,7,7,2,9,7,7
