,3000_1m,4000_1m,5000_1m,6000_1m,3000_3m,4000_3m,5000_3m,6000_3m,3000_6m,4000_6m,5000_6m,6000_6m,3000_12m,4000_12m,5000_12m,6000_12m
70,2,2,2,3,2,2,2,4,4,4,4,5,6,6,6,6
71,2,2,2,2,2,2,2,3,4,4,4,5,6,6,6,6
72,3,4,3,4,2,4,3,4,4,5,5,5,5,6,6,6
73,3,3,3,4,2,3,2,4,4,5,5,5,6,6,6,6
74,2,3,2,3,2,2,3,4,4,4,4,5,5,6,6,6
75,2,2,2,3,3,2,2,4,4,4,5,5,5,6,6,6
76,2,3,2,3,3,3,3,4,3,4,5,5,5,6,6,6
77,2,3,2,3,2,2,2,4,2,5,4,5,5,5,6,6
78,2,4,3,4,2,2,2,4,4,5,4,5,6,6,5,6
79,2,2,2,4,2,2,2,4,3,5,5,5,5,6,6,6
80,3,2,3,3,3,3,3,3,3,4,4,5,6,6,6,6
81,3,2,2,2,3,3,3,4,4,4,4,5,6,6,6,6
82,2,2,3,3,3,3,3,4,4,4,4,5,6,6,6,6
83,3,2,3,2,3,3,3,4,4,4,4,5,6,6,6,6
84,2,3,2,2,3,3,4,3,4,4,5,5,6,6,6,6
85,2,2,3,2,3,3,3,3,4,4,4,5,6,6,6,6
86,3,2,2,3,3,3,3,3,4,5,4,6,6,6,6,6
87,3,2,2,2,3,3,3,3,4,4,4,5,6,6,6,6
88,3,3,3,3,3,3,3,3,4,5,5,5,6,6,6,6
89,2,2,3,2,3,3,3,3,4,4,4,5,6,6,6,6
90,2,2,2,3,3,3,2,4,3,5,4,5,5,6,6,6
91,3,2,3,3,3,3,3,3,4,4,4,5,5,6,6,6
92,2,3,3,3,2,3,3,3,4,4,4,5,6,6,6,6
93,3,2,2,3,3,3,3,4,3,5,5,5,5,6,6,6
94,3,2,3,3,3,3,3,4,4,4,5,5,6,6,6,6
95,2,2,2,2,2,3,3,3,4,5,4,5,6,6,6,6
96,4,2,3,3,4,3,4,4,4,5,4,5,5,6,6,6
97,2,3,2,3,2,3,2,4,4,5,4,5,5,6,6,6
98,3,3,3,3,3,4,3,4,4,5,4,5,6,6,6,6
99,2,3,3,2,3,3,3,4,4,5,4,5,6,6,6,6
100,3,2,2,3,3,3,4,4,4,5,5,5,6,6,6,6
101,2,3,3,3,3,3,4,4,4,5,4,5,6,6,6,6
102,3,3,2,3,3,3,2,4,4,5,4,5,5,6,6,6
103,2,3,3,3,3,3,4,4,4,5,5,5,6,6,6,6
104,3,3,4,3,4,4,3,4,4,5,5,5,6,6,6,6
105,2,3,2,3,3,3,3,4,4,5,5,5,6,6,6,6
106,2,3,3,4,3,3,3,4,4,5,5,5,6,6,6,6
107,3,3,2,3,3,3,4,3,4,5,5,5,5,6,6,6
108,3,3,3,3,4,3,4,4,4,5,4,5,6,6,6,6
109,3,3,2,3,3,4,3,4,4,5,5,5,6,6,6,6
110,3,3,3,3,3,4,4,3,4,4,4,5,6,6,6,6
111,2,3,2,3,3,3,3,4,4,5,5,5,6,6,6,6
112,2,3,2,3,3,3,3,4,4,5,4,4,5,6,6,6
113,3,3,2,3,3,3,3,3,4,4,5,5,5,6,6,6
114,3,3,2,3,3,2,2,3,4,5,4,5,6,6,6,6
115,2,3,3,2,2,3,3,4,4,5,4,5,6,5,6,6
116,2,3,3,3,3,3,3,3,5,5,5,5,6,6,6,6
117,2,2,3,3,3,3,3,4,4,5,5,5,6,6,6,6
118,2,3,2,3,3,3,3,4,4,5,5,5,6,6,6,6
119,2,3,2,3,3,3,3,3,4,4,5,5,6,6,6,6
120,2,3,2,3,3,2,3,3,4,5,5,5,5,6,6,6
121,2,3,2,3,3,2,3,3,4,4,4,5,5,6,6,6
122,2,2,2,3,3,3,3,3,4,4,5,5,5,5,6,6
123,2,3,3,3,3,3,3,3,4,4,5,5,6,6,6,6
124,2,3,2,3,2,2,2,3,4,5,4,5,6,6,6,6
125,3,3,2,3,3,3,3,3,4,4,5,5,6,5,6,6
126,2,2,2,2,3,2,2,3,3,4,4,5,6,6,6,6
127,2,2,2,2,3,2,3,3,4,5,4,5,6,6,6,6
128,2,3,3,3,3,2,3,2,3,4,4,4,5,6,5,6
129,2,2,2,3,2,2,2,3,4,4,4,5,6,5,6,6
130,2,2,2,2,2,2,2,2,3,4,4,5,6,6,6,6
131,2,2,3,3,2,3,3,3,4,4,4,4,6,6,6,6
132,2,2,2,3,2,2,2,2,3,4,4,5,6,6,6,6
133,2,2,2,2,2,2,2,3,4,4,4,5,4,6,6,6
134,2,3,2,3,2,2,2,3,2,4,4,4,5,6,6,6
135,2,2,2,3,2,2,2,2,2,4,5,4,6,5,6,6
136,2,2,3,3,2,2,2,3,4,4,4,5,5,6,6,6
137,2,2,2,2,2,2,2,2,2,4,4,4,5,6,6,6
138,2,3,2,3,2,2,2,3,4,4,4,4,6,6,6,6
139,2,2,2,2,2,2,2,2,4,4,4,4,6,6,6,6
140,2,3,2,2,2,3,2,2,4,4,4,4,5,6,6,6
141,2,3,2,3,2,3,2,2,2,4,4,4,5,6,6,6
142,2,2,2,2,2,2,2,2,3,4,4,4,5,6,6,6
143,2,2,2,2,2,2,2,2,2,4,4,5,6,6,6,6
144,2,2,2,3,2,2,2,3,4,4,5,4,5,6,6,6
145,2,2,2,3,2,2,2,4,3,4,4,4,5,6,6,6
146,2,2,2,2,2,2,2,2,4,4,4,5,6,6,6,6
147,2,2,2,2,2,2,2,3,4,4,4,4,5,6,6,6
148,1,2,2,2,2,2,2,2,4,4,4,4,5,6,6,6
149,2,2,2,2,2,2,2,2,3,4,4,4,6,6,6,6
150,2,2,2,2,2,2,2,2,4,4,4,4,5,6,6,6
151,2,2,2,2,2,2,2,2,3,4,4,4,6,6,6,6
152,2,2,2,3,2,2,2,3,4,4,4,4,5,6,6,6
153,0,2,2,2,2,2,2,2,4,4,4,4,6,6,6,6
154,1,2,2,2,2,2,2,4,4,4,4,4,6,6,6,6
155,1,2,2,2,2,2,2,2,4,4,4,5,6,6,6,6
156,1,2,2,2,2,2,2,3,3,4,4,4,5,6,6,6
157,0,2,2,2,2,2,2,3,4,4,4,5,6,6,6,6
158,2,2,2,2,2,2,2,3,4,4,4,4,5,6,6,6
159,1,2,2,2,2,2,2,3,4,4,4,4,5,6,6,6
160,2,3,2,3,2,3,2,3,4,4,4,4,5,6,6,6
161,0,2,2,2,2,2,2,2,4,4,4,4,6,6,6,6
162,0,2,2,3,2,2,2,3,4,4,4,4,6,6,6,6
163,1,2,2,2,2,2,2,4,4,4,4,4,6,6,6,6
164,0,2,2,2,2,2,2,3,4,4,4,5,6,6,6,6
165,0,2,1,2,2,2,2,2,4,4,4,4,6,6,6,6
166,0,2,2,2,2,2,2,4,4,4,4,4,6,6,6,6
167,0,2,1,2,2,2,2,3,4,4,4,4,6,6,6,6
168,1,2,3,3,2,2,2,2,3,4,4,4,5,6,6,6
169,0,1,2,2,2,2,2,2,4,4,4,4,5,6,6,6
170,1,1,2,2,2,2,2,2,4,4,4,4,5,6,6,6
171,1,2,2,1,2,2,2,3,3,3,4,4,5,6,6,6
172,0,2,2,2,2,2,2,3,3,3,4,4,6,6,6,6
173,0,2,0,2,2,2,2,2,3,3,4,4,5,6,6,6
174,1,2,2,1,2,2,2,2,3,4,4,4,6,6,6,6
175,0,2,0,2,2,2,2,2,4,4,4,4,6,6,6,6
176,2,2,2,2,2,2,3,4,4,4,5,5,6,6,7,7
177,2,2,2,2,2,2,2,3,4,4,4,5,6,6,7,7
178,2,2,2,2,2,2,2,4,4,4,4,5,7,6,6,7
179,1,2,2,2,2,2,2,4,4,4,5,5,6,6,6,7
180,2,2,2,2,2,2,2,3,4,4,4,4,6,6,6,7
181,2,2,2,2,2,2,2,4,4,4,4,4,6,6,6,7
182,2,2,2,2,2,2,2,2,4,4,4,4,6,6,6,7
183,1,2,2,2,2,2,2,2,4,4,4,4,7,6,7,7
184,2,2,2,2,2,2,3,4,4,4,5,4,6,6,6,7
185,2,2,2,2,2,3,2,3,4,4,4,5,6,5,7,7
186,2,2,2,2,2,2,2,4,4,4,4,5,6,6,7,7
187,2,2,2,2,2,2,3,3,4,4,4,4,6,5,6,7
188,2,2,2,2,2,2,2,2,4,4,4,5,6,6,7,7
189,2,2,2,2,2,2,2,2,4,4,4,5,6,6,6,6
190,2,2,2,2,2,2,2,2,4,4,4,5,6,6,7,7
191,2,2,2,2,2,2,2,4,4,4,4,4,6,6,6,7
192,2,2,2,2,2,3,3,3,4,4,4,5,6,6,6,7
193,2,2,2,2,2,4,2,4,4,4,4,5,6,6,6,7
194,2,2,2,2,2,2,2,3,4,4,4,5,6,6,6,7
195,2,2,2,2,2,2,3,4,4,4,4,4,6,6,6,7
196,2,2,2,2,2,2,2,4,4,4,5,5,6,6,6,7
197,2,2,2,2,2,2,2,3,4,4,4,5,6,6,6,6
198,2,2,2,2,2,3,2,4,4,4,4,5,7,6,6,6
199,2,2,2,2,2,2,3,3,4,4,4,4,6,6,6,6
200,2,2,2,2,2,2,2,4,4,4,4,5,6,6,7,7
201,2,2,2,2,2,2,2,3,4,4,4,5,6,6,6,7
202,2,2,2,2,2,2,3,4,4,3,4,4,6,6,7,7
203,2,2,1,2,2,2,2,4,4,4,4,5,6,6,7,7
204,2,2,2,2,2,2,2,2,4,4,5,4,6,6,6,7
205,2,2,2,2,2,2,2,3,4,4,5,4,6,6,7,7
206,2,2,2,2,2,2,2,2,4,4,4,4,6,6,7,7
207,1,2,2,2,2,2,2,2,4,4,4,4,6,6,7,7
208,2,2,2,2,2,2,2,3,4,4,4,4,6,6,6,7
209,2,2,2,2,2,3,4,3,4,4,4,4,6,6,6,7
210,2,2,2,2,2,2,2,3,4,4,4,5,6,6,7,6
211,2,2,2,2,2,2,2,4,4,4,4,5,6,6,7,7
212,2,2,2,2,2,2,2,2,4,4,4,4,6,6,6,7
213,2,2,2,2,2,2,3,2,4,4,4,4,6,6,6,7
214,2,2,2,2,2,2,2,4,4,4,4,4,6,5,6,6
215,1,1,2,2,2,2,2,3,4,4,4,4,6,6,7,7
216,2,2,2,2,2,4,4,4,4,5,4,5,6,6,7,7
217,2,2,2,2,2,2,4,4,4,4,4,4,6,6,7,7
218,2,2,2,2,2,2,4,4,4,4,4,5,6,6,6,7
219,2,2,2,2,2,2,3,4,4,4,4,5,6,6,7,6
220,2,2,2,2,2,2,2,3,4,4,4,5,6,6,6,7
221,2,2,2,2,2,2,3,4,4,4,4,5,6,6,6,7
222,2,2,2,2,2,2,3,4,4,5,4,4,6,6,6,7
223,2,2,2,2,2,2,3,3,4,4,4,4,7,6,7,7
224,2,3,2,2,3,2,2,4,5,5,5,6,7,6,6,7
225,2,2,2,2,3,4,4,4,6,4,6,6,7,7,7,7
226,2,2,2,2,4,2,3,4,5,5,6,6,7,6,7,6
227,2,2,2,2,3,2,4,4,6,5,5,6,7,6,6,7
228,2,2,2,2,3,3,3,4,6,5,6,6,7,6,6,7
229,2,2,2,2,3,3,4,4,6,4,6,6,6,6,6,6
230,1,2,2,2,2,2,4,4,5,5,6,6,7,6,6,6
231,2,2,2,2,3,4,4,4,5,5,6,6,7,6,6,7
232,2,2,3,2,2,4,4,4,6,5,5,6,7,6,7,7
233,1,2,2,2,2,4,2,4,4,5,5,6,7,6,7,7
234,2,2,2,2,2,2,3,4,4,4,5,6,7,6,7,7
235,2,2,2,2,2,3,4,4,5,4,6,6,7,6,7,7
236,2,2,2,2,2,2,4,4,4,4,5,6,7,6,6,7
237,2,2,2,2,2,3,3,4,5,5,6,6,7,6,6,7
238,2,2,2,2,2,2,3,4,5,5,6,6,7,6,7,7
239,2,2,2,2,2,3,3,4,5,5,6,6,7,6,6,7
240,2,2,2,3,2,2,4,5,5,5,5,6,7,6,6,7
241,2,2,2,2,4,3,3,4,4,5,5,6,7,6,6,7
242,2,2,2,2,2,3,2,4,4,5,4,5,7,6,6,6
243,2,2,2,2,2,3,3,4,4,6,6,6,7,6,6,7
244,2,2,2,2,2,2,3,4,4,4,5,6,7,6,6,7
245,2,2,2,2,3,3,4,4,5,5,6,6,7,6,7,6
246,2,2,2,2,2,3,3,4,4,4,6,6,7,6,6,7
247,2,2,2,2,2,2,3,4,5,4,5,6,7,6,6,7
248,2,3,3,2,3,4,4,4,5,5,5,5,7,6,6,7
249,2,2,2,2,2,3,3,3,4,4,5,5,7,6,6,7
250,2,2,2,2,2,3,3,3,4,4,4,6,7,6,6,7
251,2,2,2,2,2,3,2,4,4,4,4,6,7,6,6,7
252,2,2,2,2,2,3,3,3,4,4,6,5,7,6,6,7
253,2,2,2,2,2,3,4,3,4,4,5,6,7,6,6,7
254,2,2,2,2,3,3,2,3,4,4,6,6,7,6,7,7
255,2,2,2,2,3,2,4,4,4,4,5,6,7,6,6,6
256,4,4,4,4,4,4,4,5,5,6,6,5,7,6,7,7
257,3,3,2,2,3,2,4,5,5,6,6,6,7,7,7,7
258,3,3,4,3,3,4,4,5,5,5,6,6,7,7,7,7
259,3,2,3,3,3,4,3,3,5,5,5,6,7,7,7,7
260,3,2,3,4,3,3,4,4,5,4,6,6,7,6,7,7
261,2,3,3,2,2,3,4,4,5,5,6,5,7,6,7,7
262,2,3,3,3,4,2,4,4,5,5,5,5,7,6,7,7
263,2,2,2,3,2,2,4,4,5,5,5,6,7,6,7,7
264,3,3,4,4,4,4,5,5,5,5,6,6,6,6,6,6
265,3,3,2,3,2,4,4,4,5,5,6,5,6,6,6,6
266,2,2,3,2,4,4,4,4,5,5,6,6,6,6,6,6
267,2,2,2,2,4,2,4,5,5,4,6,6,6,6,6,6
268,2,2,3,2,3,3,4,4,4,4,6,6,6,6,6,6
269,2,3,2,2,4,3,4,4,5,5,6,6,6,6,6,6
270,2,2,2,2,3,2,4,4,5,5,6,6,6,6,6,6
271,2,2,2,2,4,2,4,5,6,6,6,6,6,6,6,6
272,3,4,4,3,4,5,5,6,6,6,6,6,7,7,7,7
273,2,3,3,3,4,5,6,5,6,6,6,6,7,6,7,7
274,2,3,3,3,4,4,6,5,5,6,6,6,7,6,7,7
275,2,2,2,2,4,4,5,5,6,6,6,6,7,6,7,7
276,2,2,2,2,4,4,4,6,6,6,6,6,7,6,7,7
277,3,2,2,2,4,5,4,5,6,6,6,6,6,6,6,7
278,2,2,3,2,4,4,4,5,6,6,6,6,7,6,6,6
279,2,2,2,3,4,4,5,5,5,6,6,6,7,6,7,7
280,2,4,3,2,4,5,5,5,6,6,6,6,7,7,7,7
281,2,3,3,2,4,5,5,4,6,6,6,6,7,7,7,7
282,2,3,3,2,4,4,5,6,6,6,6,6,7,6,7,7
283,2,2,2,2,4,4,4,5,6,6,6,6,7,6,7,7
284,2,2,2,3,4,5,5,5,6,6,6,6,7,6,7,7
285,2,2,2,2,4,4,5,6,6,6,6,6,7,6,7,7
286,2,2,2,2,4,4,5,6,5,6,6,6,7,6,7,7
287,2,2,2,2,4,5,5,5,6,6,6,6,7,6,6,7
288,2,3,2,2,4,4,4,4,6,5,6,6,7,6,7,7
289,2,2,2,2,4,4,4,5,6,6,6,6,7,6,6,7
290,2,2,2,2,4,4,4,5,6,6,6,6,6,6,7,7
291,2,2,2,2,4,4,4,5,6,6,6,6,6,6,7,7
292,2,2,2,2,4,4,4,6,6,6,6,6,7,6,6,7
293,2,2,2,2,4,4,5,4,6,6,6,6,6,6,7,7
294,2,2,2,2,4,4,4,5,6,6,6,6,7,6,6,7
295,2,2,2,2,4,4,5,4,6,6,6,6,7,6,6,7
296,2,2,2,2,4,4,5,5,6,6,6,6,7,6,7,7
297,2,2,2,2,4,4,4,5,5,6,6,6,7,6,7,7
298,2,1,2,2,4,4,5,5,6,6,6,6,7,6,7,7
299,2,1,2,2,4,4,5,4,6,6,6,6,7,6,7,7
300,2,2,2,2,4,4,4,5,6,6,6,6,7,6,7,7
301,2,1,2,2,4,4,5,5,6,6,6,6,6,6,6,7
302,2,2,2,2,3,4,4,6,6,6,6,6,6,6,6,7
303,1,2,2,2,4,4,4,5,6,6,6,6,6,6,7,7
304,4,4,3,3,4,4,5,5,5,5,6,6,7,7,7,7
305,2,3,2,2,4,4,6,6,6,6,6,6,7,7,7,7
306,2,2,2,2,4,4,6,4,6,6,6,6,7,7,7,7
307,2,2,2,2,2,4,4,6,6,5,6,6,7,6,7,7
308,2,2,2,2,4,4,5,6,6,6,6,6,7,7,7,7
309,2,2,2,2,3,4,4,6,6,6,6,6,7,7,7,7
310,2,2,2,2,4,4,4,5,6,6,6,6,7,7,7,7
311,2,2,2,2,4,4,4,6,5,6,6,6,7,7,7,7
312,2,3,2,2,4,4,4,5,6,5,6,6,7,7,7,7
313,2,3,3,2,4,5,4,5,6,6,6,6,7,7,7,7
314,2,2,2,2,4,4,5,6,6,6,6,6,7,7,7,7
315,2,2,2,2,3,4,4,6,6,6,6,6,7,6,7,7
316,2,2,2,2,4,4,5,6,6,6,6,6,7,7,7,7
317,2,2,2,2,4,4,4,6,6,6,6,6,7,7,7,7
318,2,2,2,2,4,4,5,4,6,6,6,6,7,7,7,7
319,2,2,2,2,3,4,4,6,6,6,6,6,7,7,7,7
320,3,2,3,2,4,4,5,5,6,6,7,6,7,7,7,7
321,2,2,2,2,3,5,6,5,6,6,6,6,7,7,7,7
322,2,2,2,2,4,5,4,6,6,6,6,6,7,7,7,7
323,2,1,2,2,4,4,5,6,6,6,6,6,7,7,7,7
324,2,2,2,2,4,4,5,6,6,6,6,6,7,7,7,7
325,1,1,2,2,4,4,4,6,6,6,6,6,7,7,7,7
326,2,2,2,2,4,4,4,6,6,6,6,6,7,7,7,7
327,0,2,2,2,4,5,4,5,6,6,6,6,7,7,7,7
328,3,2,2,2,4,6,5,5,6,6,6,6,7,7,7,7
329,2,0,2,2,4,4,4,6,6,6,6,6,7,7,7,7
330,2,2,2,1,4,4,5,5,6,6,6,6,7,7,7,7
331,2,1,2,2,4,4,6,4,6,6,6,6,7,7,7,7
332,1,2,2,2,4,4,4,4,6,6,6,6,7,7,7,7
333,1,2,2,2,4,4,4,6,6,6,6,6,7,7,7,7
334,1,2,2,2,4,4,4,6,6,6,6,6,7,7,7,7
335,0,2,2,2,4,4,4,5,6,6,6,6,7,7,7,7
336,2,2,2,2,4,4,6,6,6,6,7,6,7,7,7,7
337,1,1,2,2,4,4,5,6,5,6,6,6,7,7,7,7
338,2,2,2,2,4,4,6,5,6,6,6,6,7,7,7,7
339,0,1,2,2,4,5,5,6,6,6,6,7,7,7,7,7
340,1,2,2,2,4,4,4,5,6,6,6,7,7,7,7,7
341,0,0,2,2,4,4,4,6,6,6,6,6,7,7,7,7
342,0,2,2,2,4,4,4,6,6,6,6,6,7,7,7,7
343,0,2,2,2,4,4,4,4,6,6,6,6,7,7,7,7
344,2,2,2,2,4,4,4,6,5,6,6,7,7,7,7,7
345,1,1,2,2,5,4,5,6,6,6,6,7,7,7,7,7
346,1,2,2,2,4,5,4,6,6,6,6,6,7,7,7,7
347,0,0,2,1,4,4,5,5,6,6,6,6,7,7,7,7
348,2,2,2,2,4,4,4,5,6,6,6,6,7,7,7,7
349,0,2,2,2,3,5,5,6,6,6,6,6,7,7,7,7
350,1,1,1,2,4,4,4,5,6,6,6,6,7,7,7,7
351,0,1,0,2,4,4,4,5,6,6,6,6,7,6,7,7
352,2,2,2,2,4,4,4,4,6,6,7,7,7,7,7,7
353,0,2,2,2,4,4,5,6,6,6,6,7,7,7,7,7
354,0,0,2,2,4,4,5,6,6,6,6,7,7,7,7,7
355,0,1,0,2,4,4,5,5,6,6,6,7,7,7,7,7
356,1,0,2,2,4,4,4,5,6,6,6,7,7,7,7,7
357,1,0,2,1,4,4,4,4,6,6,6,6,7,7,7,7
358,1,1,2,2,4,4,4,6,6,6,6,7,7,7,7,7
359,1,0,1,1,4,4,4,6,6,6,6,6,7,7,7,7
360,2,2,2,2,4,4,4,5,5,6,6,7,7,7,7,7
361,1,0,2,2,4,4,5,5,6,6,6,7,7,7,7,7
362,1,2,3,2,4,4,4,6,6,6,7,7,7,7,7,7
363,1,1,2,2,4,4,4,5,6,6,6,6,7,7,7,7
364,1,0,2,2,4,5,4,5,6,6,6,7,7,7,7,7
365,0,0,2,1,4,4,4,6,6,6,6,6,7,7,7,7
366,0,2,2,2,4,4,4,5,6,6,6,6,7,7,7,7
367,0,0,2,2,4,4,5,4,6,6,6,7,7,7,7,7
368,2,2,2,2,4,4,4,6,6,6,6,6,7,7,7,7
369,2,1,2,2,4,4,4,4,6,6,6,6,7,7,7,7
370,2,1,2,2,3,4,4,4,6,6,6,7,7,7,7,7
371,0,0,1,2,3,4,4,5,6,6,6,6,7,7,7,7
372,0,0,2,2,3,4,4,6,6,6,6,6,7,7,7,7
373,1,0,2,2,4,3,4,4,6,6,6,6,7,7,7,7
374,1,1,1,2,4,4,4,6,6,6,6,7,7,7,7,7
375,1,0,2,2,4,4,4,4,6,6,6,7,7,7,7,7
376,2,2,2,2,4,4,4,4,5,6,6,7,7,7,7,7
377,0,0,2,2,3,4,5,5,6,6,6,7,7,7,7,7
378,1,1,2,2,4,4,4,4,6,6,6,7,7,7,7,7
379,0,1,2,2,4,4,4,5,6,6,7,6,7,7,7,7
380,0,1,2,2,4,4,4,6,6,6,6,6,7,7,7,7
381,0,2,2,2,4,4,4,5,6,6,6,6,7,7,7,7
382,0,0,1,2,4,4,4,5,6,6,6,6,7,7,7,7
383,0,0,2,1,4,4,4,5,5,6,6,7,7,7,7,7
384,2,2,2,2,4,4,4,6,6,6,6,7,7,7,7,7
385,0,1,2,2,4,4,4,4,6,6,6,7,7,7,7,7
386,0,1,2,2,4,4,4,5,6,6,7,6,7,7,7,7
387,0,0,1,2,4,4,4,6,6,6,6,6,7,7,7,7
388,0,1,0,2,3,4,4,6,6,6,7,6,7,7,7,7
389,0,1,0,2,4,4,4,6,5,6,6,6,7,7,7,7
390,0,1,2,2,4,4,6,5,6,6,6,7,7,7,7,7
391,0,0,2,2,4,4,4,4,6,6,6,6,7,7,7,7
392,2,2,3,2,4,4,4,5,6,6,7,7,7,7,7,7
393,0,1,2,2,4,5,4,5,5,6,7,7,7,7,7,7
394,2,1,2,2,4,4,5,4,5,6,6,7,7,7,7,7
395,2,0,2,2,4,4,4,4,6,6,7,7,7,7,7,7
396,0,2,2,2,4,5,5,6,6,6,7,7,7,7,7,7
397,0,1,0,2,4,4,4,6,6,6,6,7,7,7,7,7
398,0,1,2,2,3,4,4,5,6,6,7,7,7,7,7,7
399,0,1,2,1,3,4,4,5,6,6,7,7,7,7,7,7
400,2,2,2,3,4,5,5,5,6,7,7,7,7,7,7,7
401,2,1,2,2,4,4,4,5,6,6,7,7,7,7,7,7
402,2,1,2,2,4,4,5,6,6,6,6,7,7,7,7,7
403,0,2,2,2,4,4,4,5,6,6,6,7,7,7,7,7
404,0,2,2,2,4,5,6,5,6,6,6,7,7,7,7,7
405,0,2,2,2,4,5,4,6,6,6,7,7,7,7,7,7
